source,barcode,name,name_ar,name_en,generic_name,brand,brand_slug,quantity,quantity_value,quantity_unit,categories,image_url,lang,stores
food,6223000080467,"Amstel Malt Natural Lemon",,,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/008/0467/front_fr.3.400.jpg,fr,
food,8690997085443,"Damla Sour Belts Rainbow uzun şeker",,"Damla Sour Belts Rainbow uzun şeker",,Damla,Damla,15g,15,g,,https://images.openfoodfacts.org/images/products/869/099/708/5443/front_en.5.400.jpg,en,
food,6224008559016,"Penne Pasta",,"Penne Pasta",,Hawaa,Hawaa,"400 g",400,,,,en,
food,6223000496343,"Molto mini magnum chocolate",,"Molto mini magnum chocolate",,,,,,,,https://images.openfoodfacts.org/images/products/622/300/049/6343/front_en.6.400.jpg,en,
food,6221007037651,Nesquik,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/100/703/7651/front_fr.3.400.jpg,fr,
food,6221007028024,nescafe,,"نسكفيي ‏3×1",,ت,ت,12,,,,https://images.openfoodfacts.org/images/products/622/100/702/8024/front_xx.6.400.jpg,xx,
food,6224000063122,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/400/006/3122/front_en.3.400.jpg,en,
food,6224008845195,"free gluten","free gluten",,,free,free,,,,,https://images.openfoodfacts.org/images/products/622/400/884/5195/front_ar.3.400.jpg,ar,
food,5206542010698,Mojito,,,,Green,Green,,,,en:beverages-and-beverages-preparations|en:beverages|en:non-alcoholic-beverages|en:carbonated-drinks|en:soft-drinks|en:artificially-sweetened-beverages|en:sodas|en:diet-beverages|en:sweetened-beverages,https://images.openfoodfacts.org/images/products/520/654/201/0698/front_fr.3.400.jpg,fr,
food,6223000760215,Halawa,,Halawa,,"El Bawadi","El Bawadi",,,,,https://images.openfoodfacts.org/images/products/622/300/076/0215/front_ar.7.400.jpg,ar,
food,6223003540630,koky,koky,,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/354/0630/front_ar.3.400.jpg,ar,
food,6224011439107,لبنة,لبنة,"Dina Farms Labneh",,"Dina Farms","Dina Farms","250 gr",250,g,en:dairies|en:fermented-foods|en:fermented-milk-products|en:cheeses|en:cheese-preparations|en:processed-cheeses,https://images.openfoodfacts.org/images/products/622/401/143/9107/front_ar.5.400.jpg,ar,
food,6221155114938,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/115/511/4938/front_en.3.400.jpg,en,
food,6223004763762,"PEANUT BUTTER",,"PEANUT BUTTER",,"Abu Aif","Abu Aif",,,,,,en,
food,6224011536349,"GREEK AUTHENTIC YOGURT",,"GREEK AUTHENTIC YOGURT",,"the Milkman","the Milkman",,,,en:dairies|en:fermented-foods|en:fermented-milk-products|en:desserts|en:dairy-desserts|en:fermented-dairy-desserts|en:yogurts,https://images.openfoodfacts.org/images/products/622/401/153/6349/front_en.6.400.jpg,en,
food,6221073012101,"Cooking chocolate dark",,"Cooking chocolate dark",,Corona,Corona,,,,,https://images.openfoodfacts.org/images/products/622/107/301/2101/front_en.3.400.jpg,en,
food,6221333000336,,,,,,,,,,,,ar,
food,5900617014665,"Extra thin rice cakes",,"Extra thin rice cakes",,Sante,Sante,"110 g",110,g,en:plant-based-foods-and-beverages|en:plant-based-foods|en:cereals-and-potatoes|en:cereals-and-their-products|en:puffed-cereal-cakes|en:puffed-rice-cakes,https://images.openfoodfacts.org/images/products/590/061/701/4665/front_en.10.400.jpg,en,
food,6224008857518,"5G Vanilla",,"5G Vanilla",,Friday,Friday,,,,,https://images.openfoodfacts.org/images/products/622/400/885/7518/front_en.3.400.jpg,en,
food,6222035228264,"Big Chips Sour Cream & Onion",,"Big Chips Sour Cream & Onion",,"Big Chips","Big Chips",,,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:snacks|en:cereals-and-potatoes|en:salty-snacks|en:appetizers|en:chips-and-fries|en:potatoes-and-their-products|en:crisps|en:salty-snacks-made-from-potato|en:potato-crisps,https://images.openfoodfacts.org/images/products/622/203/522/8264/front_en.3.400.jpg,en,
food,5063305004802,,,,,Lipton,Lipton,,,,,https://images.openfoodfacts.org/images/products/506/330/500/4802/front_ar.3.400.jpg,ar,
food,6221031002137,شيبسي,,شيبسي,,,,,,,,,en,
food,6222035228257,Excellence,,Excellence,,Tiger,Tiger,,,,,,en,
food,5449000005540,"شويبس اناناس950م",,"شويبس اناناس950م",,,,,,,,https://images.openfoodfacts.org/images/products/544/900/000/5540/front_en.5.400.jpg,en,
food,6223000350010,"Full Fat Milk",,"Full Fat Milk",,Juhayna,Juhayna,200ml,200,ml,en:beverages-and-beverages-preparations|en:beverages|en:dairies|en:milks-liquid-and-powder|en:dairy-drinks|en:milks|en:whole-milks,https://images.openfoodfacts.org/images/products/622/300/035/0010/front_en.6.400.jpg,en,
food,6224010623736,"Cream Cheese With Garlic And Herbs",,"Cream Cheese With Garlic And Herbs",,Yopolis,Yopolis,,,,,,en,
food,6294003539153,,,"KitKat 2 finger",,Kitkat,Kitkat,17.7g,17.7,g,en:snacks|en:sweet-snacks|en:cocoa-and-its-products|en:confectioneries|en:chocolate-candies|en:bars,https://images.openfoodfacts.org/images/products/629/400/353/9153/front_en.6.400.jpg,ar,
food,6224001184451,"Chicken Strips",,"Chicken Strips",,Atyab,Atyab,,,,,,en,
food,8690504550686,"Mixed vegetables",,,,"Hero baby","Hero baby",,,,,https://images.openfoodfacts.org/images/products/869/050/455/0686/front_fr.3.400.jpg,fr,
food,6223000057704,Halawa,,"Plain Halawa",,"Elrashidi El Mizan","Elrashidi El Mizan",,,,,https://images.openfoodfacts.org/images/products/622/300/005/7704/front_fr.3.400.jpg,fr,
food,6223001085416,"كيك شيف cake chef","كيك شيف cake chef","كيك شيف cake chef",,dreem,dreem,23g,23,g,,,ar,
food,6223000228548,Waffle,,Waffle,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/022/8548/front_en.9.400.jpg,en,
food,6223001030089,"Cook’s Strawberry Jelly",,,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/103/0089/front_fr.3.400.jpg,fr,
food,6223000508619,Tiger,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/050/8619/front_fr.3.400.jpg,fr,
food,6224008245261,"peanut butter creamy",,"peanut butter creamy",,Lino,Lino,,,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:legumes-and-their-products|en:spreads|en:plant-based-spreads|en:oilseed-purees|en:legume-butters|en:peanut-butters,https://images.openfoodfacts.org/images/products/622/400/824/5261/front_en.3.400.jpg,en,
food,6224010090019,Tortella,,Tortella,,,,,,,,,en,
food,6223007290050,"Bredawy brown bread",,"Bredawy brown bread",,Bredawy,Bredawy,,,,,,en,
food,5449000289216,Schweppes,,,,Schweppes,Schweppes,,,,en:beverages-and-beverages-preparations|en:beverages|en:non-alcoholic-beverages|en:carbonated-drinks|en:soft-drinks|en:sodas,https://images.openfoodfacts.org/images/products/544/900/028/9216/front_fr.3.400.jpg,fr,
food,6224010103047,"Iso whey protien bar",,"Iso whey protien bar",,Zero,Zero,,,,,https://images.openfoodfacts.org/images/products/622/401/010/3047/front_en.3.400.jpg,en,
food,6221073011739,"Corona lite chocolate king size",,,,,,,,,,https://images.openfoodfacts.org/images/products/622/107/301/1739/front_fr.3.400.jpg,fr,
food,6224009042333,"pick ronesca",,,,,,,,,,https://images.openfoodfacts.org/images/products/622/400/904/2333/front_fr.3.400.jpg,fr,
food,6224008267034,"Suntop mango",,"Suntop mango",,"Mango juice","Mango juice",250ml,250,,,https://images.openfoodfacts.org/images/products/622/400/826/7034/front_en.4.400.jpg,en,
food,6224000992910,"Couverture Chocolate",,,,,,,,,,https://images.openfoodfacts.org/images/products/622/400/099/2910/front_fr.3.400.jpg,fr,
food,6224009265152,"Tots popcorn",,,,,,,,,,https://images.openfoodfacts.org/images/products/622/400/926/5152/front_fr.3.400.jpg,fr,
food,6223000495148,"Molto crosaint",,,,,,,,,,https://images.openfoodfacts.org/images/products/622/300/049/5148/front_fr.3.400.jpg,fr,
food,6223001877165,"Chocolate milk",,"Treats Chocolate Milk",,Almarai,Almarai,,,,en:beverages-and-beverages-preparations|en:beverages|en:dairies|en:snacks|en:sweet-snacks|en:cocoa-and-its-products|en:dairy-drinks|en:chocolates|en:flavoured-milks|en:chocolate-milks|en:milk-chocolates,https://images.openfoodfacts.org/images/products/622/300/187/7165/front_fr.3.400.jpg,fr,
food,6224000060152,"ديلي ليمون نعناع",,"ديلي ليمون نعناع",,,,,,,,https://images.openfoodfacts.org/images/products/622/400/006/0152/front_en.4.400.jpg,en,
food,6223003992002,Kitkat,,,,KitKat,KitKat,,,,,https://images.openfoodfacts.org/images/products/622/300/399/2002/front_fr.3.400.jpg,fr,
food,6221134010718,"جالاكسي فلوت 2 صباع بالفانيليا",,"جالاكسي فلوت 2 صباع بالفانيليا",,Galaxy,galaxy,22.5g,22.5,g,en:snacks|en:sweet-snacks|en:cocoa-and-its-products|en:confectioneries|en:chocolate-candies|en:bars|en:candy-chocolate-bars,https://images.openfoodfacts.org/images/products/622/113/401/0718/front_en.44.400.jpg,en,
food,6223000228012,"Stroopwafel milk honey","stroop wafel","Stroopwafel milk honey",,"Class A","Class A",30g,30,g,en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:biscuits-and-crackers|en:biscuits|en:wafers|en:stuffed-wafers,https://images.openfoodfacts.org/images/products/622/300/022/8012/front_en.4.400.jpg,en,
food,6222014332760,"Pure Orange Carrot Juice",,"Pure Orange Carrot Juice",,,,,,,,https://images.openfoodfacts.org/images/products/622/201/433/2760/front_en.8.400.jpg,en,
food,6223000228326,"Butter Crunchy Waffle",,"Butter Crunchy Waffle",,"HEALTHY MILL","HEALTHY MILL",,,,,https://images.openfoodfacts.org/images/products/622/300/022/8326/front_en.3.400.jpg,en,
food,6224008913948,"Vegan Chocolate Chips",,"Vegan Chocolate Chips",,LYCHEE,LYCHEE,,,,en:dietary-supplements|en:bodybuilding-supplements|en:protein-bars,https://images.openfoodfacts.org/images/products/622/400/891/3948/front_en.3.400.jpg,en,
food,6225000047716,"Zero calorie sweetener",,,,,,,,,,https://images.openfoodfacts.org/images/products/622/500/004/7716/front_fr.3.400.jpg,fr,
food,6222000508575,"Corn oil",,"Corn oil",,,,2.2l,2200,,,https://images.openfoodfacts.org/images/products/622/200/050/8575/front_en.3.400.jpg,en,
food,6222014352065,"Greek Yogurt 0.2% Fat",,"Greek Yogurt 0.2% Fat",,Juhayna,Juhayna,,,,,https://images.openfoodfacts.org/images/products/622/201/435/2065/front_en.5.400.jpg,en,
food,6223004760549,"Chia seeda",,"Chia seeda",,"Abu Auf","Abu Auf","400 gm",400,g,,https://images.openfoodfacts.org/images/products/622/300/476/0549/front_en.3.400.jpg,en,
food,6223006881822,"Rice crackers",,"Rice crackers",,Dobella,Dobella,,,,,https://images.openfoodfacts.org/images/products/622/300/688/1822/front_en.3.400.jpg,en,
food,6221031490149,"شيبس طماطم","شيبس طماطم",,,,,,,,,https://images.openfoodfacts.org/images/products/622/103/149/0149/front_es.3.400.jpg,ar,
food,6221033177338,"Light mayonnaise",,"Light mayonnaise",,Heinz,heinz,,,,,,en,
food,6223000552643,"Hohos  mix - Cake - Cake - Cake",,"Hohos  mix - Cake - Cake - Cake",,هوهوز,هوهوز,,,,,https://images.openfoodfacts.org/images/products/622/300/055/2643/front_en.4.400.jpg,en,
food,6223007943994,"Big rings pasta",,"Big rings pasta",,"Pasta Caire","Pasta Caire",,,,,,en,
food,6221046412051,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/104/641/2051/front_en.3.400.jpg,en,
food,6223000352533,"Zabado Peach",,"Zabado Peach",,Juhayna,Juhayna,,,,,https://images.openfoodfacts.org/images/products/622/300/035/2533/front_en.3.400.jpg,en,
food,6223006310759,"Sahara Delights",,"Sahara Delights",,Abuauf,Abuauf,,,,en:snacks|en:sweet-snacks|en:cocoa-and-its-products|en:confectioneries|en:chocolate-candies,https://images.openfoodfacts.org/images/products/622/300/631/0759/front_en.18.400.jpg,en,
food,6222014353116,"Greek Mixed Berries Yoghurt",,"Greek Mixed Berries Yoghurt",,Juhayna,Juhayna,,,,en:dairies|en:fermented-foods|en:fermented-milk-products|en:desserts|en:dairy-desserts|en:fermented-dairy-desserts|en:yogurts|en:greek-style-yogurts,https://images.openfoodfacts.org/images/products/622/201/435/3116/front_en.3.400.jpg,en,
food,7613038666365,"fitness whole grain",,,,Fitness,Fitness,,,,,https://images.openfoodfacts.org/images/products/761/303/866/6365/front_fr.3.400.jpg,fr,
food,6224010623613,"Greko Greek Yogurt",,"Greko Greek Yogurt",,Greko,Greko,,,,,,en,
food,6223011431111,"Protein snacks smoked bbq",,"Protein snacks smoked bbq",,"Abu auf","Abu auf",,,,,https://images.openfoodfacts.org/images/products/622/301/143/1111/front_en.3.400.jpg,en,
food,0717273705197,"خل تفاح حدائق امريكا","امريكان جاردن خل تفاح التر","خل تفاح حدائق امريكا",,,,,,,,https://images.openfoodfacts.org/images/products/071/727/370/5197/front_en.3.400.jpg,en,
food,6221033000711,6221033000711,,6221033000711,,Heinz,heinz,16,0,,,https://images.openfoodfacts.org/images/products/622/103/300/0711/front_en.3.400.jpg,en,
food,6221151002802,Spasmodigestin,,Spasmodigestin,,Pharco,Pharco,181g,181,g,,https://images.openfoodfacts.org/images/products/622/115/100/2802/front_en.5.400.jpg,en,
food,6224008526520,Maxi,,Maxi,,Maxi,Maxi,,,,,https://images.openfoodfacts.org/images/products/622/400/852/6520/front_en.3.400.jpg,en,
food,6222014301193,"Mon cherry",,"Mon cherry",,Juhayna,Juhayna,,,,,,en,
food,6224010623750,"Double Zero Mixed Berries",,"Double Zero Mixed Berries",,Yopolis,Yopolis,,,,,,en,
food,6221295004519,"Dark Chocolate Granola",,"Dark Chocolate Granola",,Breadfast,Breadfast,,,,,,en,
food,6222035235286,"Protein Buffs - Sweet Corn",,"Protein Buffs - Sweet Corn",,Balance,Balance,,,,,,en,
food,6223003395445,"Red Kidney Beans",,"Red Kidney Beans",,Dara,Dara,,,,,,en,
food,6222035235293,"sweet cheese",,"sweet cheese",,"EGYPT FOODS","EGYPT FOODS",,,,,https://images.openfoodfacts.org/images/products/622/203/523/5293/front_en.5.400.jpg,en,
food,6221007041009,"بسكويت فتنس ساده شوفان",,"بسكويت فتنس ساده شوفان",,Nestlé,nestle,"30 g",30,g,,https://images.openfoodfacts.org/images/products/622/100/704/1009/front_en.7.400.jpg,en,
food,6222014312519,"Oat Milk",,"Oat Milk",,Juhayna,Juhayna,1l,1000,ml,en:beverages-and-beverages-preparations|en:plant-based-foods-and-beverages|en:beverages|en:plant-based-foods|en:cereals-and-potatoes|en:dairy-substitutes|en:cereals-and-their-products|en:milk-substitutes|en:plant-based-beverages|en:plant-based-milk-alternatives|en:cereal-based-drinks|en:oat-based-drinks,https://images.openfoodfacts.org/images/products/622/201/431/2519/front_en.5.400.jpg,en,
food,6224009363063,"Whey Isolate Chocolate",,"Whey Isolate Chocolate",,"Challenger Nutrition","Challenger Nutrition",,,,,,en,
food,6223001878520,"المراعى رايب",,"المراعى رايب",,,,,,,,https://images.openfoodfacts.org/images/products/622/300/187/8520/front_en.5.400.jpg,en,
food,6223000273340,"Coffee Break Vanilla",,"Coffee Break Vanilla",,"Coffee Break","Coffee Break",,,,,,ar,
food,6223003943202,"Dream Wonder",,"Dream Wonder",,Dream,dream,"900 gm",900,g,,https://images.openfoodfacts.org/images/products/622/300/394/3202/front_en.3.400.jpg,en,
food,6224000529024,"Dolphin Tuna Solid",,"Dolphin Tuna Solid",,Dolphin,Dolphin,,,,,,en,
food,6223013132405,"Chocolate Sama Cream",,"Chocolate Sama Cream",,Sama,Sama,"1 kg",1000,g,,https://images.openfoodfacts.org/images/products/622/301/313/2405/front_en.3.400.jpg,en,
food,9222445232438,Tiger,,Tiger,,Tiger,Tiger,,,,,,en,
food,5449000330680,"SPORTS DRINK",,"SPORTS DRINK",,"POWER ADE","POWER ADE",,,,,https://images.openfoodfacts.org/images/products/544/900/033/0680/front_zh.7.400.jpg,zh,
food,6224010103108,"Lean Protein Bar Hazelnut Crisp",,"Lean Protein Bar Hazelnut Crisp",,Stevia,Stevia,,,,,,en,
food,6222035227557,"Protein Shots",,"Protein Shots",,Balance,Balance,,,,,,en,
food,6223012483379,"CoQ10 100mg",,"CoQ10 100mg",,Limitless,Limitless,,,,,,en,
food,6224001733161,"سويس شوكولاته كنافة باللوز",,"سويس شوكولاته كنافة باللوز",,,,,,,,https://images.openfoodfacts.org/images/products/622/400/173/3161/front_en.5.400.jpg,en,
food,6223004760945,"Caramel Cinammon Popcorn",,"Caramel Cinammon Popcorn",,"Abu Auf","Abu Auf",,,,,,ar,
food,6223004760198,"Instant Coffee",,"Instant Coffee",,"Abu Auf Instant Coffee Gold","Abu Auf Instant Coffee Gold",,,,,,en,
food,6223003192013,"Whole Wheat Toast Bread",,"Whole Wheat Toast Bread",,"Brunch Toast","Brunch Toast",,,,,,en,
food,6224009370535,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/400/937/0535/front_ar.3.400.jpg,ar,
food,6224009370344,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/400/937/0344/front_ar.3.400.jpg,ar,
food,6224011241427,"V Super Soda Diet Cola",,"V Super Soda Diet Cola",,V7,V7,"300 ml",300,ml,en:beverages-and-beverages-preparations|en:beverages|en:non-alcoholic-beverages|en:carbonated-drinks|en:soft-drinks|en:artificially-sweetened-beverages|en:sodas|en:diet-beverages|en:colas|en:diet-sodas,https://images.openfoodfacts.org/images/products/622/401/124/1427/front_es.5.400.jpg,en,
food,6222035227786,"Sour Cream & Onions Protein Crackers",,"Sour Cream & Onions Protein Crackers",,Balance,Balance,,,,,https://images.openfoodfacts.org/images/products/622/203/522/7786/front_en.4.400.jpg,en,
food,6223006882089,,,,,,,,,,en:condiments|en:sauces,,ar,
food,0277601114775,,,,,,,,,,,https://images.openfoodfacts.org/images/products/027/760/111/4775/front_ar.3.400.jpg,ar,
food,6223001062547,"Fava Beans Plain",,"Fava Beans Plain",,Harvest,Harvest,,,,,,en,
food,6335003120504,"Oat Tortilla",,,,"Beit Gedi","Beit Gedi",,,,,,fi,
food,6221022110216,Pasta,,Pasta,,Regina,Regina,,,,,,en,
food,6222035238324,"Big Chips",,"Big Chips",,"Big chips","Big chips","104-114 g",114,g,en:snacks|en:salty-snacks|en:appetizers|en:chips-and-fries|en:crisps|en:Fried-potato-chips,https://images.openfoodfacts.org/images/products/622/203/523/8324/front_en.35.400.jpg,en,
food,6224001600036,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/400/160/0036/front_ar.4.400.jpg,ar,
food,6225000094918,,,,,,,,,,,https://images.openfoodfacts.org/images/products/622/500/009/4918/front_ar.4.400.jpg,en,
food,6222035243540,Blazo,,Blazo,,Novy,Novy,"32 g",32,g,en:snacks|en:sweet-snacks|en:biscuits-and-cakes|en:biscuits-and-crackers|en:biscuits|en:wafers|en:chocolate-biscuits|en:stuffed-wafers|en:chocolate-stuffed-wafers,,en,
food,5285000391647,"vegetable instant noodle from indomie",,"vegetable instant noodle from indomie",,indomie,indomie,,,,en:plant-based-foods-and-beverages|en:plant-based-foods|en:dried-products|en:dried-products-to-be-rehydrated|en:pastas|en:noodles|en:instant-noodles,,en,
